video,rec_t,rec_r,rec_d,rec_conf,face_pose,fp_x0,fp_y0,fp_conf0,fp_x1,fp_y1,fp_conf1,fp_x2,fp_y2,fp_conf2,fp_x3,fp_y3,fp_conf3,fp_x4,fp_y4,fp_conf4,fp_x5,fp_y5,fp_conf5,fp_x6,fp_y6,fp_conf6,fp_x7,fp_y7,fp_conf7,fp_x8,fp_y8,fp_conf8,fp_x9,fp_y9,fp_conf9,fp_x10,fp_y10,fp_conf10,fp_x11,fp_y11,fp_conf11,fp_x12,fp_y12,fp_conf12,fp_x13,fp_y13,fp_conf13,fp_x14,fp_y14,fp_conf14,fp_x15,fp_y15,fp_conf15,fp_x16,fp_y16,fp_conf16,fp_x17,fp_y17,fp_conf17,fp_x18,fp_y18,fp_conf18,fp_x19,fp_y19,fp_conf19,fp_x20,fp_y20,fp_conf20,fp_x21,fp_y21,fp_conf21,fp_x22,fp_y22,fp_conf22,fp_x23,fp_y23,fp_conf23,fp_x24,fp_y24,fp_conf24,fp_x25,fp_y25,fp_conf25,fp_x26,fp_y26,fp_conf26,fp_x27,fp_y27,fp_conf27,fp_x28,fp_y28,fp_conf28,fp_x29,fp_y29,fp_conf29,fp_x30,fp_y30,fp_conf30,fp_x31,fp_y31,fp_conf31,fp_x32,fp_y32,fp_conf32,fp_x33,fp_y33,fp_conf33,fp_x34,fp_y34,fp_conf34,fp_x35,fp_y35,fp_conf35,fp_x36,fp_y36,fp_conf36,fp_x37,fp_y37,fp_conf37,face_up_down,face_left_right,face_roll,face_conf,gaze_up_down,gaze_left_right,gaze_conf,left_eye_open,left_eye_conf,right_eye_open,right_eye_conf,mouth_open,mouth_conf,smile_level
26.0,97.7391304348,383.668478261,248.989130435,883.429347826,-8.07065217391,258.733695652,134.39673913,1000.0,287.483695652,135.804347826,1000.0,273.168478261,131.423913043,1000.0,273.331521739,138.168478261,1000.0,266.010869565,131.777173913,1000.0,266.206521739,137.864130435,1000.0,280.391304348,132.630434783,1000.0,280.434782609,136.75,1000.0,329.684782609,136.163043478,1000.0,361.385869565,136.429347826,1000.0,345.89673913,132.826086957,1000.0,345.179347826,139.461956522,1000.0,337.89673913,133.72826087,1000.0,337.369565217,137.554347826,1000.0,353.739130435,133.608695652,1000.0,353.038043478,139.565217391,1000.0,278.891304348,219.217391304,1000.0,334.35326087,222.407608696,1000.0,303.108695652,213.429347826,1000.0,303.77173913,220.798913043,1000.0,303.35326087,229.032608696,1000.0,302.467391304,239.760869565,1000.0,294.891304348,212.141304348,1000.0,295.505434783,219.782608696,1000.0,294.961956522,227.967391304,1000.0,293.815217391,236.597826087,1000.0,312.994565217,213.326086957,1000.0,313.217391304,220.826086957,1000.0,312.826086957,229.086956522,1000.0,312.619565217,237.831521739,1000.0,286.592391304,213.597826087,1000.0,287.456521739,219.190217391,1000.0,287.179347826,224.842391304,1000.0,286.119565217,232.141304348,1000.0,323.179347826,216.538043478,1000.0,323.119565217,221.489130435,1000.0,322.809782609,226.961956522,1000.0,322.722826087,234.434782609,1000.0,1.97282608696,-21.9347826087,2.96739130435,904.798913043,-9.75,-10.222826087,509.195652174,242.842391304,942.934782609,220.054347826,942.934782609,156.760869565,942.934782609,21.6847826087
26.0,87.5409090909,406.656818182,234.413636364,856.765909091,-2.25,296.934090909,121.886363636,1000.0,326.045454545,125.688636364,1000.0,311.652272727,119.129545455,1000.0,311.452272727,126.775,1000.0,304.4,119.093181818,1000.0,304.220454545,126.006818182,1000.0,318.884090909,120.890909091,1000.0,318.802272727,126.031818182,1000.0,364.654545455,129.529545455,1000.0,391.945454545,131.731818182,1000.0,378.915909091,126.370454545,1000.0,377.697727273,133.5,1000.0,371.959090909,126.577272727,1000.0,371.140909091,131.338636364,1000.0,385.55,127.752272727,1000.0,384.452272727,134.156818182,1000.0,310.709090909,204.420454545,1000.0,362.684090909,209.168181818,1000.0,337.770454545,198.686363636,1000.0,336.979545455,205.975,1000.0,336.436363636,212.318181818,1000.0,335.479545455,222.522727273,1000.0,329.227272727,197.220454545,1000.0,328.677272727,204.85,1000.0,328.036363636,211.140909091,1000.0,326.909090909,219.613636364,1000.0,346.259090909,198.768181818,1000.0,345.243181818,206.340909091,1000.0,344.788636364,212.629545455,1000.0,344.361363636,221.197727273,1000.0,320.245454545,199.136363636,1000.0,320.127272727,204.440909091,1000.0,319.765909091,208.697727273,1000.0,318.745454545,215.629545455,1000.0,354.625,202.195454545,1000.0,353.581818182,207.440909091,1000.0,353.215909091,211.731818182,1000.0,353.004545455,218.709090909,1000.0,5.125,-1.05909090909,7.77954545455,750.472727273,-3.77045454545,3.05454545455,527.731818182,261.281818182,907.5,257.536363636,907.5,129.786363636,907.5,21.0159090909
27.0,104.854166667,270.458333333,223.229166667,964.1875,0.0,180.208333333,130.729166667,1000.0,203.875,136.479166667,1000.0,192.354166667,127.229166667,1000.0,191.8125,136.604166667,1000.0,186.375,127.208333333,1000.0,185.916666667,135.375,1000.0,198.1875,129.833333333,1000.0,197.833333333,136.395833333,1000.0,237.291666667,139.3125,1000.0,260.5625,137.875,1000.0,249.3125,132.645833333,1000.0,248.645833333,141.4375,1000.0,243.4375,133.8125,1000.0,242.854166667,140.25,1000.0,255.0625,133.479166667,1000.0,254.4375,141.270833333,1000.0,192.5,201.25,1000.0,239.875,204.416666667,1000.0,218.604166667,197.416666667,1000.0,217.6875,203.3125,1000.0,217.104166667,209.604166667,1000.0,216.708333333,218.1875,1000.0,210.6875,196.270833333,1000.0,209.916666667,202.333333333,1000.0,209.229166667,208.729166667,1000.0,208.541666667,215.708333333,1000.0,225.916666667,197.145833333,1000.0,225.0625,203.354166667,1000.0,224.625,209.666666667,1000.0,224.541666667,216.583333333,1000.0,202.125,197.770833333,1000.0,201.6875,201.708333333,1000.0,201.333333333,205.9375,1000.0,200.729166667,211.895833333,1000.0,233.041666667,199.416666667,1000.0,232.1875,203.625,1000.0,231.854166667,208.0,1000.0,231.833333333,213.916666667,1000.0,-3.97916666667,4.625,5.89583333333,955.270833333,-1.10416666667,10.9791666667,714.770833333,418.1875,1000.0,412.9375,1000.0,144.229166667,1000.0,8.14583333333
27.0,111.664864865,279.837837838,220.102702703,988.508108108,-0.243243243243,178.135135135,137.545945946,1000.0,202.751351351,139.886486486,1000.0,190.140540541,133.681081081,1000.0,190.535135135,141.437837838,1000.0,183.972972973,134.221621622,1000.0,184.389189189,140.956756757,1000.0,196.281081081,135.059459459,1000.0,196.664864865,140.508108108,1000.0,236.216216216,138.216216216,1000.0,258.697297297,134.037837838,1000.0,247.086486486,131.745945946,1000.0,247.637837838,138.594594595,1000.0,241.513513514,133.556756757,1000.0,241.859459459,138.264864865,1000.0,252.762162162,131.567567568,1000.0,253.210810811,137.654054054,1000.0,197.637837838,203.691891892,1000.0,247.745945946,200.135135135,1000.0,223.902702703,197.140540541,1000.0,223.837837838,202.654054054,1000.0,224.432432432,209.989189189,1000.0,225.135135135,218.297297297,1000.0,215.551351351,196.994594595,1000.0,215.556756757,202.708108108,1000.0,215.956756757,210.205405405,1000.0,216.302702703,216.794594595,1000.0,231.497297297,195.751351351,1000.0,231.686486486,201.52972973,1000.0,232.394594595,208.994594595,1000.0,233.189189189,215.545945946,1000.0,207.010810811,199.448648649,1000.0,207.07027027,203.086486486,1000.0,207.367567568,208.032432432,1000.0,207.632432432,214.016216216,1000.0,239.421621622,196.827027027,1000.0,239.372972973,200.691891892,1000.0,239.837837838,205.702702703,1000.0,240.621621622,211.583783784,1000.0,-1.48648648649,1.94594594595,-1.64864864865,998.432432432,-1.49189189189,-5.80540540541,626.362162162,333.864864865,994.594594595,324.351351351,994.594594595,156.491891892,994.594594595,25.4486486486
27.0,102.992,284.408,219.872,983.424,3.24,189.6,130.456,1000.0,214.008,134.712,1000.0,202.064,126.904,1000.0,201.816,135.408,1000.0,195.936,127.008,1000.0,195.608,134.52,1000.0,208.096,128.952,1000.0,207.896,134.888,1000.0,246.976,135.68,1000.0,269.36,133.8,1000.0,258.296,129.648,1000.0,258.016,137.336,1000.0,252.592,130.872,1000.0,252.48,136.384,1000.0,263.816,130.12,1000.0,263.568,137.008,1000.0,203.912,199.496,1000.0,253.048,200.288,1000.0,231.544,194.184,1000.0,230.656,200.12,1000.0,230.48,207.104,1000.0,230.552,215.968,1000.0,223.064,193.376,1000.0,222.384,199.528,1000.0,222.08,206.64,1000.0,221.832,213.792,1000.0,238.912,193.464,1000.0,238.136,199.752,1000.0,238.048,206.752,1000.0,238.4,213.944,1000.0,214.024,195.384,1000.0,213.64,199.464,1000.0,213.576,204.112,1000.0,213.248,210.336,1000.0,246.16,195.336,1000.0,245.288,199.8,1000.0,245.264,204.624,1000.0,245.624,210.744,1000.0,-1.408,7.704,3.232,977.384,1.28,9.048,656.064,358.768,1000.0,360.992,1000.0,148.072,1000.0,14.512
27.0,111.175,296.4625,225.9625,988.9375,-1.125,197.625,138.5,1000.0,221.8375,142.2,1000.0,209.775,135.8375,1000.0,209.625,143.2625,1000.0,203.6875,135.95,1000.0,203.5625,142.3625,1000.0,215.7375,137.5625,1000.0,215.75,142.5875,1000.0,255.5125,142.05,1000.0,278.875,138.8875,1000.0,267.175,136.375,1000.0,267.1875,143.05,1000.0,261.35,137.775,1000.0,261.3125,142.4375,1000.0,272.975,136.45,1000.0,273.0,142.325,1000.0,213.7375,206.3,1000.0,263.85,205.3375,1000.0,239.7125,201.2875,1000.0,239.55,207.0875,1000.0,239.6125,213.825,1000.0,239.7625,222.5625,1000.0,231.4125,200.6875,1000.0,231.35,206.6625,1000.0,231.3,213.5875,1000.0,231.0625,220.525,1000.0,247.575,200.3375,1000.0,247.4625,206.375,1000.0,247.5875,213.2,1000.0,248.05,220.0875,1000.0,222.925,202.6125,1000.0,223.0625,206.45,1000.0,223.025,210.975,1000.0,222.725,217.1625,1000.0,255.6125,201.825,1000.0,255.2625,205.775,1000.0,255.3875,210.3625,1000.0,255.8875,216.4125,1000.0,-2.2,-1.7,0.95,995.825,-3.225,-8.55,625.25,330.2,1000.0,318.05,1000.0,147.3375,1000.0,25.2125
28.0,49.3076923077,286.903846154,163.326923077,833.730769231,-3.46153846154,192.653846154,83.75,1000.0,217.576923077,84.5,1000.0,205.057692308,80.2115384615,1000.0,205.134615385,85.3846153846,1000.0,198.942307692,80.9230769231,1000.0,198.980769231,85.3076923077,1000.0,211.288461538,81.2884615385,1000.0,211.384615385,84.5384615385,1000.0,246.519230769,82.7692307692,1000.0,268.711538462,80.4615384615,1000.0,257.519230769,77.3076923077,1000.0,257.634615385,83.2692307692,1000.0,251.980769231,79.0192307692,1000.0,252.019230769,82.8269230769,1000.0,263.0,77.5,1000.0,263.173076923,82.8846153846,1000.0,212.115384615,146.096153846,1000.0,256.711538462,143.019230769,1000.0,227.461538462,142.153846154,1000.0,229.673076923,146.846153846,1000.0,230.134615385,150.192307692,1000.0,229.961538462,157.442307692,1000.0,221.807692308,141.538461538,1000.0,223.211538462,146.769230769,1000.0,223.730769231,150.192307692,1000.0,223.519230769,155.961538462,1000.0,235.846153846,140.865384615,1000.0,237.711538462,145.788461538,1000.0,238.326923077,149.442307692,1000.0,238.326923077,155.230769231,1000.0,216.384615385,142.788461538,1000.0,217.711538462,146.326923077,1000.0,218.019230769,148.653846154,1000.0,217.788461538,153.692307692,1000.0,245.153846154,142.288461538,1000.0,246.423076923,144.865384615,1000.0,246.942307692,146.807692308,1000.0,247.115384615,152.0,1000.0,-1.59615384615,0.961538461538,-0.692307692308,946.942307692,-4.44230769231,-6.98076923077,490.75,233.269230769,800.0,298.711538462,800.0,107.576923077,800.0,35.6730769231
28.0,48.2741935484,294.419354839,163.306451613,886.741935484,-0.725806451613,201.370967742,80.1935483871,1000.0,225.64516129,82.7258064516,1000.0,213.612903226,77.0322580645,1000.0,213.467741935,82.6451612903,1000.0,207.548387097,77.4032258065,1000.0,207.467741935,82.1129032258,1000.0,219.580645161,78.7258064516,1000.0,219.548387097,82.2903225806,1000.0,255.629032258,83.0483870968,1000.0,278.193548387,81.9838709677,1000.0,267.14516129,77.8387096774,1000.0,266.822580645,83.8709677419,1000.0,261.548387097,79.3870967742,1000.0,261.225806452,83.2258064516,1000.0,272.774193548,78.5483870968,1000.0,272.548387097,83.7580645161,1000.0,216.790322581,144.193548387,1000.0,257.548387097,144.758064516,1000.0,229.35483871,141.225806452,1000.0,231.387096774,146.209677419,1000.0,231.677419355,148.903225806,1000.0,230.903225806,156.209677419,1000.0,224.435483871,140.338709677,1000.0,225.983870968,145.596774194,1000.0,226.161290323,148.516129032,1000.0,225.35483871,154.258064516,1000.0,237.370967742,140.822580645,1000.0,238.967741935,145.870967742,1000.0,239.306451613,148.935483871,1000.0,239.032258065,154.822580645,1000.0,219.870967742,140.967741935,1000.0,221.322580645,144.806451613,1000.0,221.435483871,146.741935484,1000.0,220.774193548,151.580645161,1000.0,246.225806452,143.080645161,1000.0,247.403225806,145.725806452,1000.0,247.709677419,147.258064516,1000.0,247.532258065,152.387096774,1000.0,-4.32258064516,0.5,3.27419354839,896.693548387,-6.70967741935,1.75806451613,544.951612903,254.806451613,932.258064516,296.85483871,932.258064516,92.9677419355,932.258064516,10.0
28.0,55.9558823529,277.691176471,155.794117647,880.617647059,-3.97058823529,190.411764706,84.4705882353,1000.0,211.588235294,84.7058823529,1000.0,200.955882353,82.4264705882,1000.0,201.029411765,85.5882352941,1000.0,195.779411765,82.9411764706,1000.0,195.705882353,85.4852941176,1000.0,206.264705882,82.8970588235,1000.0,206.294117647,84.7941176471,1000.0,237.882352941,82.7058823529,1000.0,258.647058824,80.1029411765,1000.0,248.220588235,78.8529411765,1000.0,248.308823529,82.4264705882,1000.0,243.058823529,80.1029411765,1000.0,243.073529412,82.2941176471,1000.0,253.426470588,78.9264705882,1000.0,253.529411765,81.8529411765,1000.0,207.617647059,140.75,1000.0,245.147058824,138.235294118,1000.0,219.588235294,138.102941176,1000.0,221.75,142.367647059,1000.0,222.073529412,143.823529412,1000.0,222.0,150.602941176,1000.0,214.941176471,137.5,1000.0,216.602941176,142.117647059,1000.0,216.838235294,143.867647059,1000.0,216.632352941,149.117647059,1000.0,226.882352941,136.985294118,1000.0,228.588235294,141.426470588,1000.0,229.029411765,143.308823529,1000.0,229.191176471,148.617647059,1000.0,210.661764706,138.397058824,1000.0,212.205882353,141.573529412,1000.0,212.294117647,142.661764706,1000.0,212.058823529,147.073529412,1000.0,234.970588235,138.014705882,1000.0,236.117647059,140.352941176,1000.0,236.411764706,141.088235294,1000.0,236.720588235,145.735294118,1000.0,0.397058823529,-7.27941176471,-2.01470588235,956.25,-8.23529411765,-2.64705882353,468.014705882,166.617647059,985.294117647,181.5,985.294117647,61.2941176471,985.294117647,20.1029411765
28.0,63.8125,270.857142857,160.383928571,870.892857143,-0.401785714286,182.830357143,92.0267857143,1000.0,205.428571429,92.1607142857,1000.0,193.946428571,89.8660714286,1000.0,194.169642857,93.0178571429,1000.0,188.232142857,90.4285714286,1000.0,188.535714286,93.0267857143,1000.0,199.625,90.3928571429,1000.0,199.767857143,92.2946428571,1000.0,232.035714286,89.1607142857,1000.0,251.883928571,86.2142857143,1000.0,241.785714286,85.0982142857,1000.0,242.080357143,88.7946428571,1000.0,236.883928571,86.3571428571,1000.0,237.0625,88.6696428571,1000.0,246.741071429,84.9553571429,1000.0,247.053571429,88.1071428571,1000.0,202.017857143,148.660714286,1000.0,240.267857143,145.696428571,1000.0,215.035714286,144.892857143,1000.0,217.089285714,149.196428571,1000.0,217.392857143,151.178571429,1000.0,217.455357143,157.767857143,1000.0,210.116071429,144.4375,1000.0,211.607142857,149.0625,1000.0,211.901785714,151.330357143,1000.0,211.821428571,156.598214286,1000.0,222.160714286,143.75,1000.0,223.892857143,148.25,1000.0,224.401785714,150.5625,1000.0,224.633928571,155.875,1000.0,205.535714286,145.741071429,1000.0,206.821428571,148.928571429,1000.0,207.0,150.339285714,1000.0,206.964285714,154.776785714,1000.0,230.3125,144.982142857,1000.0,231.491071429,147.375,1000.0,231.866071429,148.473214286,1000.0,232.089285714,153.008928571,1000.0,-4.21428571429,5.66964285714,-1.48214285714,882.857142857,-10.1339285714,6.91964285714,463.232142857,152.017857143,966.071428571,199.973214286,966.071428571,73.6696428571,966.071428571,27.6785714286
28.0,71.9367088608,268.316455696,166.455696203,840.886075949,0.0,175.835443038,98.8987341772,1000.0,199.151898734,98.2911392405,1000.0,187.050632911,95.3164556962,1000.0,187.594936709,99.2025316456,1000.0,181.240506329,96.2658227848,1000.0,181.746835443,99.5569620253,1000.0,192.873417722,95.9620253165,1000.0,193.240506329,98.3670886076,1000.0,226.835443038,94.3797468354,1000.0,246.746835443,90.1139240506,1000.0,236.291139241,88.9746835443,1000.0,236.949367089,93.3164556962,1000.0,231.379746835,90.7215189873,1000.0,231.810126582,93.5569620253,1000.0,241.291139241,88.5189873418,1000.0,241.987341772,92.3670886076,1000.0,199.443037975,156.848101266,1000.0,238.518987342,151.569620253,1000.0,212.632911392,152.835443038,1000.0,214.82278481,155.974683544,1000.0,215.594936709,160.481012658,1000.0,215.898734177,165.759493671,1000.0,207.734177215,152.569620253,1000.0,209.164556962,156.151898734,1000.0,209.848101266,160.886075949,1000.0,210.075949367,165.050632911,1000.0,219.784810127,151.113924051,1000.0,221.936708861,154.493670886,1000.0,222.898734177,159.405063291,1000.0,223.126582278,163.607594937,1000.0,203.139240506,153.924050633,1000.0,204.291139241,156.35443038,1000.0,204.696202532,159.607594937,1000.0,204.974683544,163.46835443,1000.0,227.974683544,151.721518987,1000.0,229.569620253,153.367088608,1000.0,230.227848101,156.189873418,1000.0,230.556962025,160.202531646,1000.0,-7.82278481013,6.3164556962,-4.12658227848,830.544303797,-7.17721518987,-0.0253164556962,486.64556962,190.417721519,948.101265823,242.632911392,948.101265823,150.240506329,948.101265823,45.8227848101
28.0,85.6055045872,267.330275229,189.596330275,824.697247706,0.0,173.348623853,114.95412844,1000.0,197.211009174,115.394495413,1000.0,185.100917431,111.321100917,1000.0,185.366972477,116.174311927,1000.0,179.229357798,112.091743119,1000.0,179.412844037,116.23853211,1000.0,191.064220183,112.266055046,1000.0,191.266055046,115.412844037,1000.0,225.770642202,112.798165138,1000.0,246.95412844,109.064220183,1000.0,236.009174312,107.036697248,1000.0,236.394495413,112.247706422,1000.0,230.825688073,108.899082569,1000.0,231.073394495,112.220183486,1000.0,241.302752294,106.899082569,1000.0,241.752293578,111.440366972,1000.0,196.073394495,175.293577982,1000.0,234.605504587,171.376146789,1000.0,208.348623853,171.733944954,1000.0,210.651376147,176.009174312,1000.0,211.247706422,178.95412844,1000.0,211.348623853,185.779816514,1000.0,203.559633028,171.458715596,1000.0,205.339449541,176.04587156,1000.0,205.908256881,179.183486239,1000.0,205.752293578,184.495412844,1000.0,215.788990826,170.458715596,1000.0,217.678899083,174.770642202,1000.0,218.403669725,178.155963303,1000.0,218.724770642,183.495412844,1000.0,199.110091743,172.394495413,1000.0,200.733944954,175.660550459,1000.0,201.082568807,177.80733945,1000.0,200.935779817,182.412844037,1000.0,224.146788991,171.339449541,1000.0,225.422018349,173.587155963,1000.0,225.862385321,175.385321101,1000.0,226.321100917,180.174311927,1000.0,-8.01834862385,0.550458715596,-2.74311926606,884.100917431,-6.40366972477,-6.49541284404,509.944954128,238.449541284,896.330275229,281.128440367,896.330275229,105.431192661,896.330275229,22.9174311927
28.0,68.6194029851,270.805970149,173.514925373,857.0,-13.7686567164,183.656716418,100.679104478,1000.0,204.111940299,101.171641791,1000.0,194.007462687,97.8805970149,1000.0,193.932835821,101.992537313,1000.0,188.910447761,98.3805970149,1000.0,188.768656716,101.955223881,1000.0,199.104477612,98.6865671642,1000.0,198.970149254,101.313432836,1000.0,229.820895522,100.029850746,1000.0,250.649253731,97.7388059701,1000.0,240.179104478,95.3582089552,1000.0,240.201492537,100.126865672,1000.0,235.044776119,96.7462686567,1000.0,235.02238806,99.7611940299,1000.0,245.455223881,95.5,1000.0,245.425373134,99.7089552239,1000.0,200.164179104,157.582089552,1000.0,236.082089552,156.201492537,1000.0,211.119402985,152.940298507,1000.0,213.201492537,157.947761194,1000.0,213.492537313,160.686567164,1000.0,213.059701493,167.805970149,1000.0,206.686567164,152.537313433,1000.0,208.365671642,157.731343284,1000.0,208.656716418,160.634328358,1000.0,208.104477612,166.268656716,1000.0,218.28358209,152.358208955,1000.0,219.746268657,157.328358209,1000.0,220.149253731,160.373134328,1000.0,220.21641791,166.134328358,1000.0,202.686567164,153.686567164,1000.0,204.208955224,157.567164179,1000.0,204.432835821,159.574626866,1000.0,203.985074627,164.194029851,1000.0,226.298507463,154.186567164,1000.0,227.208955224,157.067164179,1000.0,227.47761194,158.73880597,1000.0,227.597014925,163.552238806,1000.0,-0.880597014925,-10.9029850746,-0.716417910448,677.544776119,-4.60447761194,-10.6343283582,471.149253731,218.417910448,836.567164179,242.73880597,836.567164179,100.21641791,836.567164179,14.8208955224
28.0,59.3651685393,283.578651685,166.5,846.134831461,-1.01123595506,197.859550562,88.5168539326,1000.0,219.56741573,90.8876404494,1000.0,208.808988764,86.4662921348,1000.0,208.719101124,90.7865168539,1000.0,203.303370787,86.6179775281,1000.0,203.185393258,90.2584269663,1000.0,214.157303371,87.7134831461,1000.0,214.117977528,90.5505617978,1000.0,247.033707865,91.2191011236,1000.0,267.926966292,89.9269662921,1000.0,257.494382022,87.3651685393,1000.0,257.415730337,91.6348314607,1000.0,252.337078652,88.4550561798,1000.0,252.219101124,91.1235955056,1000.0,262.702247191,87.7191011236,1000.0,262.617977528,91.4382022472,1000.0,211.320224719,147.668539326,1000.0,249.056179775,148.376404494,1000.0,226.578651685,145.292134831,1000.0,227.47752809,149.58988764,1000.0,227.573033708,151.314606742,1000.0,227.146067416,157.54494382,1000.0,221.443820225,144.365168539,1000.0,221.921348315,148.966292135,1000.0,221.876404494,150.971910112,1000.0,221.460674157,155.93258427,1000.0,233.303370787,144.719101124,1000.0,234.134831461,149.224719101,1000.0,234.252808989,151.353932584,1000.0,233.97752809,156.382022472,1000.0,216.286516854,145.404494382,1000.0,216.780898876,148.365168539,1000.0,216.685393258,149.612359551,1000.0,216.303370787,153.786516854,1000.0,240.43258427,146.601123596,1000.0,241.061797753,149.078651685,1000.0,241.207865169,150.151685393,1000.0,241.050561798,154.415730337,1000.0,-3.69101123596,-1.93820224719,2.91011235955,949.174157303,-7.71348314607,-1.54494382022,514.224719101,224.039325843,969.662921348,230.404494382,969.662921348,70.2528089888,969.662921348,16.8483146067
28.0,67.7037037037,258.703703704,155.209876543,859.716049383,0.555555555556,169.209876543,92.3827160494,1000.0,190.691358025,91.3950617284,1000.0,179.802469136,89.3580246914,1000.0,180.086419753,92.950617284,1000.0,174.382716049,90.2098765432,1000.0,174.75308642,93.2592592593,1000.0,185.012345679,89.7037037037,1000.0,185.296296296,91.8395061728,1000.0,217.185185185,87.950617284,1000.0,237.049382716,84.3580246914,1000.0,227.012345679,83.4691358025,1000.0,227.222222222,87.4444444444,1000.0,222.111111111,85.024691358,1000.0,222.24691358,87.4320987654,1000.0,231.950617284,83.2222222222,1000.0,232.209876543,86.5308641975,1000.0,190.62962963,146.086419753,1000.0,227.50617284,141.50617284,1000.0,205.49382716,141.296296296,1000.0,206.827160494,145.345679012,1000.0,207.061728395,147.333333333,1000.0,207.432098765,153.296296296,1000.0,200.172839506,141.160493827,1000.0,201.234567901,145.49382716,1000.0,201.37037037,147.777777778,1000.0,201.728395062,152.617283951,1000.0,211.802469136,139.87654321,1000.0,213.209876543,144.148148148,1000.0,213.543209877,146.358024691,1000.0,214.0,151.24691358,1000.0,195.222222222,142.913580247,1000.0,196.049382716,145.839506173,1000.0,196.086419753,147.320987654,1000.0,196.382716049,151.271604938,1000.0,218.975308642,140.740740741,1000.0,219.950617284,143.135802469,1000.0,220.074074074,144.320987654,1000.0,220.530864198,148.530864198,1000.0,-3.65432098765,1.56790123457,-5.25925925926,971.617283951,-11.5308641975,0.469135802469,502.024691358,189.987654321,1000.0,218.580246914,1000.0,64.1234567901,1000.0,18.9382716049
28.0,69.4710743802,274.314049587,169.033057851,878.008264463,0.0,192.05785124,96.0165289256,1000.0,213.404958678,98.0743801653,1000.0,202.760330579,94.3553719008,1000.0,202.652892562,97.9256198347,1000.0,197.438016529,94.5123966942,1000.0,197.363636364,97.4710743802,1000.0,208.05785124,95.4628099174,1000.0,208.008264463,97.652892562,1000.0,240.198347107,98.3388429752,1000.0,260.05785124,97.2314049587,1000.0,250.297520661,94.7603305785,1000.0,250.099173554,98.9008264463,1000.0,245.338842975,95.6776859504,1000.0,245.132231405,98.3223140496,1000.0,255.26446281,95.1239669421,1000.0,255.05785124,98.7603305785,1000.0,207.016528926,154.380165289,1000.0,241.900826446,154.644628099,1000.0,218.661157025,150.818181818,1000.0,220.280991736,155.520661157,1000.0,220.421487603,157.314049587,1000.0,219.983471074,163.892561983,1000.0,214.272727273,150.123966942,1000.0,215.462809917,155.066115702,1000.0,215.603305785,156.991735537,1000.0,215.041322314,162.330578512,1000.0,225.404958678,150.495867769,1000.0,226.636363636,155.231404959,1000.0,226.842975207,157.314049587,1000.0,226.636363636,162.652892562,1000.0,210.107438017,151.190082645,1000.0,211.20661157,154.652892562,1000.0,211.297520661,156.049586777,1000.0,210.867768595,160.297520661,1000.0,232.809917355,152.446280992,1000.0,233.67768595,155.165289256,1000.0,233.760330579,156.256198347,1000.0,233.768595041,160.776859504,1000.0,-4.77685950413,0.338842975207,2.70247933884,992.619834711,-8.33884297521,-1.26446280992,511.223140496,189.305785124,994.214876033,234.181818182,994.214876033,65.9008264463,994.214876033,11.1983471074
29.0,88.2459016393,296.770491803,198.37704918,808.393442623,0.0,201.131147541,121.737704918,1000.0,225.393442623,120.868852459,1000.0,213.31147541,120.016393443,1000.0,213.442622951,123.081967213,1000.0,207.262295082,120.62295082,1000.0,207.442622951,123.229508197,1000.0,219.37704918,120.131147541,1000.0,219.31147541,121.68852459,1000.0,254.147540984,119.475409836,1000.0,275.93442623,119.229508197,1000.0,264.901639344,118.081967213,1000.0,264.918032787,121.213114754,1000.0,259.508196721,118.68852459,1000.0,259.475409836,120.06557377,1000.0,270.360655738,118.31147541,1000.0,270.31147541,121.147540984,1000.0,218.442622951,182.131147541,1000.0,263.06557377,180.672131148,1000.0,239.491803279,175.557377049,1000.0,240.0,181.459016393,1000.0,240.180327869,184.836065574,1000.0,240.344262295,192.93442623,1000.0,232.524590164,175.049180328,1000.0,232.93442623,181.278688525,1000.0,233.06557377,184.754098361,1000.0,233.016393443,191.639344262,1000.0,246.852459016,174.62295082,1000.0,247.278688525,180.868852459,1000.0,247.540983607,184.278688525,1000.0,247.918032787,191.081967213,1000.0,225.590163934,177.475409836,1000.0,226.016393443,181.62295082,1000.0,226.131147541,183.868852459,1000.0,226.049180328,189.426229508,1000.0,254.606557377,176.754098361,1000.0,254.721311475,180.704918033,1000.0,254.836065574,182.901639344,1000.0,255.31147541,188.442622951,1000.0,-0.868852459016,3.19672131148,0.344262295082,999.360655738,-8.67213114754,-1.47540983607,423.06557377,143.442622951,942.62295082,160.950819672,942.62295082,85.131147541,942.62295082,7.06557377049
